Temps;Adresse;Statut;Parité;Valeur
226,7814156000000;0010;000;0;14,53173828125
226,8812379000000;0000;000;0;14,09375
226,8813780000000;0001;000;1;14,53369140625
226,8814791000000;0010;000;0;14,53173828125
226,9813029999999;0000;000;1;14,171875
226,9814428999999;0001;000;1;14,53369140625
226,9815423999999;0010;000;0;14,53173828125
227,0813737999999;0000;000;1;14,171875
227,0815138000000;0001;000;0;14,53466796875
227,0816139000000;0010;000;0;14,53173828125
227,1814380000000;0000;000;1;14,171875
227,1815770000000;0001;000;0;14,53466796875
227,1816777999999;0010;000;0;14,53173828125
227,2815013999999;0000;000;0;14,140625
227,2816409000000;0001;000;0;14,53466796875
227,2817416999999;0010;000;0;14,53173828125
227,3815666000000;0000;000;0;14,09375
227,3817065000000;0001;000;1;14,5341796875
227,3818075000000;0010;000;0;14,53173828125
227,4816300999999;0000;000;0;14,09375
227,4817703999999;0001;000;1;14,5341796875
227,4818703999999;0010;000;0;14,53173828125
227,5816945999999;0000;000;1;14,125
227,5818338999999;0001;000;0;14,53466796875
227,5819352999999;0010;000;0;14,53173828125
227,6817590000000;0000;000;0;14,09375
227,6818994999999;0001;000;1;14,53369140625
227,6820012000000;0010;000;1;14,53271484375
227,7818225000000;0000;000;0;14,09375
227,7819629999999;0001;000;0;14,53466796875
227,7820624000000;0010;000;0;14,53173828125
227,8818850000000;0000;000;0;14,140625
227,8820251999999;0001;000;1;14,5341796875
227,8821259000000;0010;000;1;14,53271484375
227,9819507999999;0000;000;0;14,09375
227,9820914999999;0001;000;1;14,5341796875
227,9821905000000;0010;000;1;14,53271484375
228,0820146000000;0000;000;0;14,09375
228,0821544000000;0001;000;0;14,53466796875
228,0822546999999;0010;000;0;14,53173828125
228,1820787999999;0000;000;1;14,125
228,1822181999999;0001;000;1;14,53369140625
228,1823196000000;0010;000;0;14,53173828125
228,2821419999999;0000;000;0;14,09375
228,2822817999999;0001;000;1;14,5341796875
228,2823827999999;0010;000;0;14,53173828125
228,3822073999999;0000;000;0;14,140625
228,3823480000000;0001;000;1;14,5341796875
228,3824486999999;0010;000;1;14,53271484375
228,4822758999999;0000;000;0;14,09375
228,4824149000000;0001;000;0;14,53466796875
228,4825151999999;0010;000;1;14,53271484375
228,5823393999999;0000;000;0;14,09375
228,5824795000000;0001;000;0;14,53466796875
228,5825816999999;0010;000;1;14,53271484375
228,6824038999999;0000;000;1;14,125
228,6825450000000;0001;000;0;14,53466796875
228,6826440000000;0010;000;1;14,53271484375
228,7824731000000;0000;000;1;14,125
228,7826119000000;0001;000;0;14,53466796875
228,7827125000000;0010;000;1;14,53271484375
228,8825401999999;0000;000;0;14,140625
228,8826808000000;0001;000;0;14,53466796875
228,8827800999999;0010;000;1;14,53271484375
228,9826020000000;0000;000;1;14,125
228,9827410000000;0001;000;0;14,53466796875
228,9828425999999;0010;000;1;14,53271484375
229,0826652000000;0000;000;0;14,140625
229,0828046000000;0001;000;0;14,53466796875
229,0829047999999;0010;000;1;14,53271484375
229,1827289999999;0000;000;0;14,09375
229,1828697999999;0001;000;0;14,53466796875
229,1829690000000;0010;000;1;14,53271484375
229,2827944999999;0000;000;0;14,140625
229,2829351000000;0001;000;0;14,53466796875
229,2830348999999;0010;000;1;14,53271484375
229,3828656000000;0000;000;0;14,140625
229,3830059999999;0001;000;0;14,53466796875
229,3831060999999;0010;000;0;14,533203125
229,4829327999999;0000;000;0;14,09375
229,4830718999999;0001;000;0;14,53466796875
229,4831727000000;0010;000;1;14,53271484375
229,5829995999999;0000;000;0;14,09375
229,5831391000000;0001;000;0;14,53466796875
229,5832406000000;0010;000;1;14,53271484375
229,6830617999999;0000;000;0;14,09375
229,6832005999999;0001;000;0;14,53466796875
229,6833028000000;0010;000;1;14,53271484375
229,7831293000000;0000;000;0;14,09375
229,7832682000000;0001;000;0;14,53466796875
229,7833693999999;0010;000;1;14,53271484375
229,8831937999999;0000;000;1;14,125
229,8833338000000;0001;000;0;14,53466796875
229,8834342000000;0010;000;1;14,53271484375
229,9832576000000;0000;000;0;14,09375
229,9833977000000;0001;000;0;14,53466796875
229,9834984999999;0010;000;0;14,533203125
230,0833244000000;0000;000;0;14,09375
230,0834646000000;0001;000;0;14,53515625
230,0835647000000;0010;000;1;14,53271484375
230,1833923000000;0000;000;0;14,140625
230,1835325000000;0001;000;0;14,53515625
230,1836322000000;0010;000;1;14,53271484375
230,2834574000000;0000;000;0;14,140625
230,2835980000000;0001;000;0;14,53466796875
230,2836981000000;0010;000;1;14,53271484375
230,3835248999999;0000;000;0;14,140625
230,3836656000000;0001;000;0;14,53466796875
230,3837656999999;0010;000;1;14,53271484375
230,4835921000000;0000;000;0;14,140625
230,4837317999999;0001;000;0;14,53466796875
230,4838329000000;0010;000;1;14,53271484375
230,5836582000000;0000;000;1;14,171875
230,5837970999999;0001;000;0;14,53466796875
230,5838971000000;0010;000;0;14,53173828125
230,6837251000000;0000;000;0;14,09375
230,6838659999999;0001;000;0;14,53466796875
230,6839650000000;0010;000;0;14,53173828125
230,7837898999999;0000;000;1;14,171875
230,7839299000000;0001;000;1;14,5341796875
230,7840309000000;0010;000;0;14,53173828125
230,8838576999999;0000;000;0;14,140625
230,8839984999999;0001;000;1;14,5341796875
230,8840974999999;0010;000;0;14,53173828125
230,9839231999999;0000;000;0;14,09375
230,9840643999999;0001;000;1;14,5341796875
230,9841634000000;0010;000;1;14,53125
231,0839871000000;0000;000;0;14,140625
231,0841265999999;0001;000;1;14,53369140625
231,0842265999999;0010;000;0;14,53173828125
231,1840531999999;0000;000;0;14,140625
231,1841938999999;0001;000;1;14,53369140625
231,1842932000000;0010;000;0;14,53173828125
231,2841190000000;0000;000;0;14,140625
231,2842593999999;0001;000;1;14,5341796875
231,2843587000000;0010;000;0;14,53173828125
231,3841859000000;0000;000;0;14,140625
231,3843253000000;0001;000;1;14,5341796875
231,3844255999999;0010;000;0;14,53173828125
231,4842481000000;0000;000;0;14,140625
231,4843879000000;0001;000;1;14,5341796875
231,4844908999999;0010;000;0;14,53173828125
231,5843116000000;0000;000;0;14,140625
231,5844521999999;0001;000;1;14,53369140625
231,5845516999999;0010;000;0;14,53173828125
231,6843786999999;0000;000;0;14,09375
231,6845176999999;0001;000;1;14,53369140625
231,6846183000000;0010;000;0;14,53173828125
231,7844446000000;0000;000;0;14,09375
231,7845853000000;0001;000;1;14,5341796875
231,7846841999999;0010;000;0;14,53173828125
231,8845096999999;0000;000;1;14,171875
231,8846495999999;0001;000;1;14,5341796875
231,8847508000000;0010;000;0;14,53173828125
231,9845751999999;0000;000;1;14,125
231,9847138000000;0001;000;0;14,53466796875
231,9848143000000;0010;000;0;14,53173828125
232,0846426999999;0000;000;0;14,09375
232,0847831000000;0001;000;1;14,5341796875
232,0848822000000;0010;000;0;14,53173828125
232,1847095999999;0000;000;0;14,09375
232,1848502999999;0001;000;1;14,5341796875
232,1849507999999;0010;000;0;14,53173828125
232,2847716999999;0000;000;0;14,09375
232,2849128999999;0001;000;1;14,5341796875
232,2850129999999;0010;000;0;14,53173828125
232,3848352999999;0000;000;0;14,09375
232,3849740999999;0001;000;1;14,5341796875
232,3850755999999;0010;000;0;14,53173828125
232,4849020999999;0000;000;0;14,09375
232,4850427000000;0001;000;1;14,5341796875
232,4851428000000;0010;000;0;14,53173828125
232,5849672999999;0000;000;0;14,09375
232,5851069999999;0001;000;1;14,5341796875
232,5852066999999;0010;000;0;14,53173828125
232,6850373999999;0000;000;0;14,09375
232,6851771999999;0001;000;1;14,5341796875
232,6852782999999;0010;000;0;14,53173828125
232,7851025999999;0000;000;1;14,171875
232,7852431000000;0001;000;0;14,53466796875
232,7853422000000;0010;000;0;14,53173828125
232,8851693999999;0000;000;0;14,09375
232,8853104000000;0001;000;1;14,53369140625
232,8854104000000;0010;000;0;14,53173828125
232,9852315999999;0000;000;0;14,09375
232,9853712999999;0001;000;1;14,53369140625
232,9854709999999;0010;000;0;14,53173828125
233,0852988000000;0000;000;0;14,09375
233,0854381999999;0001;000;0;14,53466796875
233,0855401999999;0010;000;0;14,53173828125
233,1853690000000;0000;000;0;14,140625
233,1855070999999;0001;000;1;14,5341796875
233,1856080999999;0010;000;0;14,53173828125
233,2854335000000;0000;000;0;14,09375
233,2855724000000;0001;000;0;14,53466796875
233,2856726999999;0010;000;0;14,53173828125
233,3854990000000;0000;000;0;14,140625
233,3856393000000;0001;000;1;14,5341796875
233,3857395999999;0010;000;0;14,53173828125
233,4855667999999;0000;000;0;14,140625
233,4857065999999;0001;000;0;14,53466796875
233,4858068000000;0010;000;0;14,53173828125
233,5856326999999;0000;000;0;14,140625
233,5857718000000;0001;000;1;14,5341796875
233,5858720999999;0010;000;0;14,53173828125
233,6856994999999;0000;000;0;14,140625
233,6858397000000;0001;000;0;14,53466796875
233,6859410000000;0010;000;0;14,53173828125
233,7857667000000;0000;000;0;14,09375
233,7859080000000;0001;000;0;14,53466796875
233,7860078999999;0010;000;0;14,53173828125
233,8858328999999;0000;000;0;14,140625
233,8859718999999;0001;000;0;14,53466796875
233,8860715000000;0010;000;0;14,53173828125
233,9859003999999;0000;000;0;14,09375
233,9860405000000;0001;000;0;14,53466796875
233,9861400000000;0010;000;0;14,53173828125
234,0859648999999;0000;000;1;14,125
234,0861041000000;0001;000;0;14,53466796875
234,0862052999999;0010;000;0;14,53173828125
234,1860321000000;0000;000;0;14,09375
234,1861729999999;0001;000;0;14,53466796875
234,1862721999999;0010;000;0;14,53173828125
234,2860976000000;0000;000;1;14,125
234,2862383000000;0001;000;0;14,53466796875
234,2863380999999;0010;000;1;14,53271484375
234,3861607999999;0000;000;0;14,140625
234,3863015000000;0001;000;1;14,5341796875
234,3864015999999;0010;000;1;14,53271484375
234,4862280000000;0000;000;0;14,09375
234,4863680999999;0001;000;1;14,5341796875
234,4864691999999;0010;000;0;14,53173828125
234,5862932000000;0000;000;0;14,09375
234,5864339999999;0001;000;0;14,53466796875
234,5865335000000;0010;000;1;14,53271484375
234,6863600000000;0000;000;0;14,140625
234,6865003000000;0001;000;0;14,53466796875
234,6866014000000;0010;000;1;14,53271484375
234,7864294999999;0000;000;0;14,09375
234,7865695000000;0001;000;0;14,53466796875
234,7866702999999;0010;000;1;14,53271484375
234,8864971000000;0000;000;1;14,125
234,8866367999999;0001;000;0;14,53466796875
234,8867367999999;0010;000;1;14,53271484375
234,9865618999999;0000;000;0;14,140625
234,9867021000000;0001;000;0;14,53466796875
234,9868031000000;0010;000;1;14,53271484375
235,0866250999999;0000;000;0;14,140625
235,0867652999999;0001;000;0;14,53466796875
235,0868672999999;0010;000;1;14,53271484375
235,1866928999999;0000;000;0;14,140625
235,1868321999999;0001;000;0;14,53466796875
235,1869339000000;0010;000;1;14,53271484375
235,2867617999999;0000;000;0;14,140625
235,2869021999999;0001;000;0;14,53466796875
235,2870015000000;0010;000;1;14,53271484375
235,3868290000000;0000;000;1;14,171875
235,3869688000000;0001;000;0;14,53466796875
235,3870689999999;0010;000;1;14,53271484375
235,4868931999999;0000;000;0;14,140625
235,4870337000000;0001;000;0;14,53466796875
235,4871339000000;0010;000;1;14,53271484375
235,5869580000000;0000;000;0;14,140625
